02671421	_hypernym	03081021
02217695	_hypernym	02217266
11689197	_hypernym	13135832
01567678	_hypernym	01567133
01538469	_hypernym	00510364
04182890	_hypernym	03895585
05835747	_hypernym	05833840
01004072	_hypernym	00383606
01107705	_hypernym	01105639
01596479	_hypernym	01507175
01830798	_hypernym	01762528
06930934	_hypernym	06904171
00332154	_hypernym	00397576
04762355	_hypernym	04760771
01751021	_hypernym	01675963
10295819	_hypernym	00007846
04074329	_hypernym	03129123
05536370	_hypernym	05303402
02149297	_hypernym	01864707
01921591	_hypernym	01921204
12957467	_hypernym	13167078
06005518	_hypernym	06004685
01984695	_hypernym	01982650
01566386	_hypernym	01504437
02578604	_hypernym	01432517
01654863	_hypernym	01639765
10576223	_hypernym	00007846
08096301	_hypernym	08149781
02842303	_hypernym	04565963
03738241	_hypernym	04377057
12611479	_hypernym	11556857
01572978	_hypernym	01212572
11915899	_hypernym	11915214
00331950	_hypernym	00191142
03069213	_hypernym	03149951
03791053	_hypernym	04576211
05370125	_hypernym	05418717
02552737	_hypernym	01429349
13658496	_hypernym	13649268
10518194	_hypernym	10435988
02538216	_hypernym	02537085
06154464	_hypernym	06153846
02198996	_hypernym	01762525
08142170	_hypernym	08348815
07605474	_hypernym	07597365
01357831	_hypernym	01296462
07152463	_hypernym	07152259
00573932	_hypernym	00126264
14786479	_hypernym	00021939
01688589	_hypernym	01687665
10460033	_hypernym	10053808
00229026	_hypernym	00109660
06755776	_hypernym	06755568
14560360	_hypernym	13920835
12201166	_hypernym	11575425
06148148	_hypernym	06143154
01877204	_hypernym	01850315
02541875	_hypernym	01432517
06364329	_hypernym	06362953
13000668	_hypernym	11592146
00847683	_hypernym	00846509
00897026	_hypernym	00894552
00336718	_hypernym	00126264
05520479	_hypernym	05264756
00180770	_hypernym	00180413
04151581	_hypernym	04014297
14501545	_hypernym	14500908
03318983	_hypernym	04014297
06877849	_hypernym	06877078
00378042	_hypernym	00140123
02661252	_hypernym	02666239
03776460	_hypernym	04467099
06915601	_hypernym	06906439
01989869	_hypernym	01974773
11675096	_hypernym	11675842
07186148	_hypernym	07185325
12514592	_hypernym	13112664
10067968	_hypernym	10215623
02559862	_hypernym	02554730
01786419	_hypernym	01785971
01208597	_hypernym	01207609
02501101	_hypernym	01342529
01385017	_hypernym	01384687
15278281	_hypernym	15286249
00739632	_hypernym	00739270
00344421	_hypernym	00331950
10247880	_hypernym	00007846
07752109	_hypernym	07751451
02338901	_hypernym	02329401
00504901	_hypernym	00115157
02163982	_hypernym	01342529
04889162	_hypernym	04887912
08179879	_hypernym	07942152
00188137	_hypernym	00187526
01880113	_hypernym	01831531
00093979	_hypernym	00241689
08566028	_hypernym	08568978
00915830	_hypernym	00941990
14462193	_hypernym	14460565
00858377	_hypernym	00858188
12883395	_hypernym	11579418
15145782	_hypernym	15290337
01629589	_hypernym	01617192
00164999	_hypernym	00163779
06142118	_hypernym	05999797
07619881	_hypernym	07566340
01753488	_hypernym	01752165
02163183	_hypernym	02162947
00710005	_hypernym	00704690
02108026	_hypernym	02108377
05514272	_hypernym	05514081
11835451	_hypernym	11573660
06180720	_hypernym	05870916
06609503	_hypernym	06607339
00207306	_hypernym	00206927
06151693	_hypernym	06143154
01696648	_hypernym	01675963
11886788	_hypernym	11575425
02766792	_hypernym	03452741
01771390	_hypernym	01767949
14863521	_hypernym	14859838
00881329	_hypernym	00880978
12079737	_hypernym	11556857
11795366	_hypernym	11556857
00198793	_hypernym	00191142
00977153	_hypernym	00976653
06584891	_hypernym	06355894
02124748	_hypernym	02106506
06335832	_hypernym	06333653
12574727	_hypernym	11585340
03339296	_hypernym	04188643
04029734	_hypernym	04421872
15237782	_hypernym	15236475
15163005	_hypernym	15157041
01792097	_hypernym	01790020
04003241	_hypernym	04330340
10274639	_hypernym	09931267
07712559	_hypernym	07712382
02594552	_hypernym	02594250
08394423	_hypernym	08191230
02244963	_hypernym	01759182
07182744	_hypernym	07183151
00652659	_hypernym	00633864
05459953	_hypernym	14867858
02087156	_hypernym	02077656
00518653	_hypernym	00313987
07269916	_hypernym	06806469
00768353	_hypernym	00766234
01798100	_hypernym	01770501
01409065	_hypernym	01387617
14476205	_hypernym	14475405
01421622	_hypernym	01296462
01400856	_hypernym	01400044
00667424	_hypernym	00666886
00783042	_hypernym	00782527
02072673	_hypernym	01992503
10207514	_hypernym	10305802
04643221	_hypernym	04623612
03258730	_hypernym	03121897
01292534	_hypernym	01354673
13096317	_hypernym	13095685
02156532	_hypernym	05559908
12339319	_hypernym	11567411
07939159	_hypernym	00031264
00852685	_hypernym	00851933
05902545	_hypernym	05898568
04633197	_hypernym	04632157
07498854	_hypernym	07497473
05967191	_hypernym	05943300
14636523	_hypernym	14622893
05983217	_hypernym	05982152
06122178	_hypernym	06115476
10127273	_hypernym	10287213
00080169	_hypernym	00078760
11944196	_hypernym	13085113
02470175	_hypernym	02469835
07208708	_hypernym	07208338
02873623	_hypernym	02944826
02299924	_hypernym	02298632
00313987	_hypernym	00126264
14724025	_hypernym	14723079
07221094	_hypernym	06598915
08617963	_hypernym	08664443
02397529	_hypernym	02394477
09634494	_hypernym	00007846
09679708	_hypernym	09678009
00845178	_hypernym	13440063
05794403	_hypernym	05793000
07916970	_hypernym	07885223
04760296	_hypernym	04761517
04038109	_hypernym	04037625
02371811	_hypernym	02367363
02642610	_hypernym	02641957
07526505	_hypernym	07526338
00356199	_hypernym	00351638
02503803	_hypernym	02501738
07275489	_hypernym	07274425
02916350	_hypernym	04008634
04636610	_hypernym	04636397
11727976	_hypernym	11571907
05554405	_hypernym	05554189
12056217	_hypernym	12041446
10617193	_hypernym	10642151
00572186	_hypernym	00126264
04076846	_hypernym	03129123
13439390	_hypernym	13526110
02453321	_hypernym	02452885
00019613	_hypernym	13809207
08230219	_hypernym	08227214
06778925	_hypernym	06778102
09223725	_hypernym	09257949
03592245	_hypernym	03111690
04568298	_hypernym	03178782
03566329	_hypernym	03700963
13384164	_hypernym	13281275
01944466	_hypernym	01974062
04425262	_hypernym	03713736
00004475	_hypernym	00004258
00565279	_hypernym	00109660
11743772	_hypernym	11743294
08208016	_hypernym	08008335
05159495	_hypernym	05159225
10175725	_hypernym	09977660
03070193	_hypernym	02670382
12647560	_hypernym	12647376
04952570	_hypernym	04952242
00705580	_hypernym	00661091
10362003	_hypernym	00007846
02570267	_hypernym	02514187
06155075	_hypernym	06153846
04894204	_hypernym	04894037
10037922	_hypernym	10515194
03639497	_hypernym	04402057
01483779	_hypernym	01463963
15146004	_hypernym	15290337
02987047	_hypernym	03574816
02418686	_hypernym	02419073
07286368	_hypernym	07286014
09184136	_hypernym	09183693
01639714	_hypernym	01631534
01558765	_hypernym	01557185
07027180	_hypernym	07020895
06236802	_hypernym	05946687
02711114	_hypernym	02700867
02229828	_hypernym	02229550
06875094	_hypernym	06873571
01800195	_hypernym	01799302
00061401	_hypernym	00061595
00784388	_hypernym	00768701
04230808	_hypernym	03419014
06682494	_hypernym	06682290
01422172	_hypernym	01421622
07230502	_hypernym	07160883
02678070	_hypernym	02422026
00888796	_hypernym	00887081
00486557	_hypernym	00486018
05405324	_hypernym	13771404
05415395	_hypernym	05404728
05844105	_hypernym	05839024
00376106	_hypernym	00443984
14123259	_hypernym	14123044
13194036	_hypernym	13193642
02215966	_hypernym	02271137
14862753	_hypernym	14739360
02130300	_hypernym	00644583
08571275	_hypernym	08523483
02376958	_hypernym	02367363
01949007	_hypernym	01955984
00539510	_hypernym	00539121
02474780	_hypernym	00884540
11416988	_hypernym	11410625
00609506	_hypernym	00609683
05406782	_hypernym	05397468
06407094	_hypernym	06362953
01947735	_hypernym	01945845
13470491	_hypernym	13457378
04617562	_hypernym	00024264
00394813	_hypernym	00140123
00044150	_hypernym	00030358
02186690	_hypernym	02179518
03357081	_hypernym	04489008
05260240	_hypernym	05256862
04179385	_hypernym	03816849
03120778	_hypernym	04105893
05011790	_hypernym	05009170
15068436	_hypernym	14818238
01445407	_hypernym	01441100
00140751	_hypernym	00138508
06394701	_hypernym	06598915
01397088	_hypernym	01400044
01947352	_hypernym	01946996
01548301	_hypernym	01547832
03611590	_hypernym	03433434
01918803	_hypernym	01904930
11648617	_hypernym	11554175
13316332	_hypernym	13313899
07142365	_hypernym	07140659
03977966	_hypernym	04520170
10110287	_hypernym	10245639
14531392	_hypernym	14531983
00307631	_hypernym	00306426
09760913	_hypernym	10340312
00028362	_hypernym	00022686
03534776	_hypernym	04517823
02364520	_hypernym	02329401
12006503	_hypernym	11579418
01105296	_hypernym	01105639
12019675	_hypernym	11579418
13652066	_hypernym	13603305
08377806	_hypernym	08457976
10264437	_hypernym	10560637
06820425	_hypernym	06818970
00858631	_hypernym	00858377
02236124	_hypernym	02210855
11748811	_hypernym	13139055
10771636	_hypernym	00007846
01912159	_hypernym	02050132
04036776	_hypernym	13893786
02539334	_hypernym	02441022
03668642	_hypernym	03931044
12746106	_hypernym	13112664
03053272	_hypernym	03713736
09778783	_hypernym	10731244
03435382	_hypernym	02716866
03122295	_hypernym	04543158
06329506	_hypernym	06309383
02187759	_hypernym	01762525
02927399	_hypernym	03892891
14550987	_hypernym	14550797
00914929	_hypernym	00913705
02324717	_hypernym	01864707
06404582	_hypernym	06333653
02789770	_hypernym	04047401
02883205	_hypernym	03815615
00746587	_hypernym	00746232
01679980	_hypernym	01675963
06756407	_hypernym	06722453
00498530	_hypernym	00126264
03142679	_hypernym	04014297
01858441	_hypernym	01844917
11428023	_hypernym	11473954
00351485	_hypernym	00191142
02669789	_hypernym	02671880
06580351	_hypernym	06568978
06620063	_hypernym	06619428
07475107	_hypernym	07473441
04794751	_hypernym	04723816
10146927	_hypernym	00007846
02924554	_hypernym	06605396
02161737	_hypernym	01342529
13773725	_hypernym	13760316
03867201	_hypernym	03936895
00806902	_hypernym	00803617
11999958	_hypernym	11579418
02739480	_hypernym	00121046
01949973	_hypernym	01942177
02444159	_hypernym	02443849
09537660	_hypernym	10553805
00364297	_hypernym	02609764
05948264	_hypernym	05946687
10609686	_hypernym	00007846
12200315	_hypernym	11575425
11975853	_hypernym	11579418
03593526	_hypernym	04531098
07019172	_hypernym	07018931
01241767	_hypernym	01241331
00528339	_hypernym	00387310
01195804	_hypernym	01158181
10552742	_hypernym	10191943
02333368	_hypernym	01864707
12198628	_hypernym	11575425
08145871	_hypernym	07951464
07817024	_hypernym	07811416
02014165	_hypernym	02009433
02951358	_hypernym	04244997
01943899	_hypernym	01942177
03583621	_hypernym	03733925
04408871	_hypernym	03091374
13261779	_hypernym	13255145
00222376	_hypernym	00219012
13651218	_hypernym	13603305
00095990	_hypernym	00094460
01402381	_hypernym	08221348
01146576	_hypernym	01145359
10102369	_hypernym	09792555
00488770	_hypernym	00164444
00241689	_hypernym	00151689
00351334	_hypernym	00349886
00340463	_hypernym	00339463
02190632	_hypernym	02191106
02260183	_hypernym	01342529
04547592	_hypernym	03327234
14959058	_hypernym	14866889
00508952	_hypernym	00507673
14038482	_hypernym	14034177
01874784	_hypernym	01862557
04526800	_hypernym	04182890
08397255	_hypernym	08208016
10093908	_hypernym	10689564
12321395	_hypernym	12320010
04509592	_hypernym	03051540
01929788	_hypernym	08103777
04787763	_hypernym	04787530
05296639	_hypernym	05237227
04585745	_hypernym	03664675
04100620	_hypernym	04042358
12200504	_hypernym	13112664
14435187	_hypernym	14434866
00043480	_hypernym	00040353
02626590	_hypernym	01432517
07152948	_hypernym	07151380
03024518	_hypernym	03065708
05571341	_hypernym	13911151
01466828	_hypernym	08107499
03285730	_hypernym	04100620
02390949	_hypernym	02386388
07425011	_hypernym	07296428
00968155	_hypernym	00955060
01989720	_hypernym	01985524
02268351	_hypernym	01158572
12945708	_hypernym	11585340
00986173	_hypernym	00983824
05560787	_hypernym	05560244
13966925	_hypernym	13963970
12636705	_hypernym	11585340
03261776	_hypernym	03274561
02565072	_hypernym	02564720
06514880	_hypernym	06514093
09710164	_hypernym	09686536
10743941	_hypernym	10780632
00297404	_hypernym	00297062
13745420	_hypernym	13728499
10034020	_hypernym	10360747
04190747	_hypernym	03546766
07763290	_hypernym	07705931
02034671	_hypernym	02035919
03450018	_hypernym	03096960
04120093	_hypernym	03183080
01930874	_hypernym	01224744
02155448	_hypernym	05225602
02269767	_hypernym	02269143
01354405	_hypernym	01354006
02761696	_hypernym	03316406
04146050	_hypernym	02913152
01730384	_hypernym	01729431
07513508	_hypernym	00026192
02117649	_hypernym	02106506
05573602	_hypernym	05580416
03473966	_hypernym	02756098
06920010	_hypernym	06907728
01370561	_hypernym	01400044
01665541	_hypernym	01663401
05098942	_hypernym	05090441
02725367	_hypernym	03740161
02636516	_hypernym	02203362
12812665	_hypernym	11579418
14997888	_hypernym	14868564
12698905	_hypernym	11585340
13994148	_hypernym	13991823
01787835	_hypernym	01767661
02895154	_hypernym	02740764
07030718	_hypernym	07028373
07993109	_hypernym	07951464
11472699	_hypernym	11428023
10122441	_hypernym	09972661
01348075	_hypernym	01347583
08522872	_hypernym	08521816
01788730	_hypernym	08102555
00389638	_hypernym	00224901
06248693	_hypernym	05996646
11852255	_hypernym	11573660
10018861	_hypernym	10677271
02923129	_hypernym	02727825
01409523	_hypernym	01405044
02658670	_hypernym	01432517
01723259	_hypernym	01656813
00009631	_hypernym	00010054
01709278	_hypernym	01657723
13448778	_hypernym	13518963
00003826	_hypernym	00001740
01019524	_hypernym	01018630
06028904	_hypernym	06027264
01484982	_hypernym	00452512
01765392	_hypernym	01764800
10252354	_hypernym	13950812
14514805	_hypernym	14514039
06838543	_hypernym	06828818
08506641	_hypernym	08673395
00650353	_hypernym	00618878
00098385	_hypernym	00097504
12005500	_hypernym	11579418
00903385	_hypernym	00806049
12800832	_hypernym	12800586
06363778	_hypernym	06349220
10310903	_hypernym	00007846
04160586	_hypernym	02691156
04567222	_hypernym	03720163
04990525	_hypernym	04990220
02238743	_hypernym	01759182
06232880	_hypernym	06224136
07560903	_hypernym	07560652
02494356	_hypernym	02495038
01771966	_hypernym	01342529
01089137	_hypernym	01088923
12150447	_hypernym	12149751
14319454	_hypernym	14299637
13751829	_hypernym	13745420
01627947	_hypernym	01627355
02491107	_hypernym	02490219
12134025	_hypernym	12141495
12759496	_hypernym	11567411
00082714	_hypernym	00078760
02460684	_hypernym	01864707
09904057	_hypernym	10372373
01313411	_hypernym	00214951
00119873	_hypernym	00109660
13289845	_hypernym	13384557
00775943	_hypernym	00796886
02446352	_hypernym	02445715
00945401	_hypernym	00407535
00549472	_hypernym	00549284
03457793	_hypernym	03461119
05088804	_hypernym	05083328
06990000	_hypernym	06986558
05706954	_hypernym	05706629
08163273	_hypernym	08163792
02950482	_hypernym	03467984
11864602	_hypernym	11565385
10386071	_hypernym	00007846
02499178	_hypernym	01864707
00505151	_hypernym	00126264
04635631	_hypernym	04616059
01877620	_hypernym	01835496
03598151	_hypernym	03381776
00552253	_hypernym	00126264
08293982	_hypernym	08008335
12646950	_hypernym	13112664
13444131	_hypernym	13446390
01683724	_hypernym	01656813
09409203	_hypernym	00002684
02271740	_hypernym	01759182
00422551	_hypernym	00421437
00354634	_hypernym	01859221
01401772	_hypernym	01400044
05313535	_hypernym	05254795
03196324	_hypernym	03082979
03894051	_hypernym	03003730
14084880	_hypernym	14052403
00471277	_hypernym	00557588
02499312	_hypernym	02501738
11527967	_hypernym	11419404
01068012	_hypernym	01066163
05893653	_hypernym	05833840
11947251	_hypernym	13118707
13248928	_hypernym	13248393
04692908	_hypernym	04692157
00427397	_hypernym	02609764
00653719	_hypernym	00634586
00246217	_hypernym	00247390
12150969	_hypernym	12150028
00363052	_hypernym	00362659
07705931	_hypernym	13134947
09683306	_hypernym	09682291
02157557	_hypernym	05470189
07331210	_hypernym	07427337
03499142	_hypernym	03290771
02346823	_hypernym	01862557
02104882	_hypernym	02104523
00566895	_hypernym	00126264
04062179	_hypernym	03579982
03845550	_hypernym	04074482
10070711	_hypernym	10047459
00330003	_hypernym	00328802
12551457	_hypernym	13104059
01547641	_hypernym	01494310
12586110	_hypernym	11556857
12166128	_hypernym	12157769
15153787	_hypernym	15144371
06770875	_hypernym	06722453
10141590	_hypernym	10373998
02690093	_hypernym	02655135
02769290	_hypernym	03996416
00365188	_hypernym	00126264
12185078	_hypernym	11575425
02593107	_hypernym	02413480
02431337	_hypernym	02431122
00928015	_hypernym	00831651
12511046	_hypernym	11585340
00431610	_hypernym	00140123
00058645	_hypernym	00056930
00006238	_hypernym	00104868
10745332	_hypernym	09863238
12932532	_hypernym	11585340
02708224	_hypernym	03082979
00061079	_hypernym	00060833
14094068	_hypernym	14058563
08293490	_hypernym	07951464
05407119	_hypernym	05404728
13631037	_hypernym	13601596
00024279	_hypernym	00022686
05936704	_hypernym	05928118
14770838	_hypernym	04528630
02952109	_hypernym	03309808
02461701	_hypernym	01864707
00239321	_hypernym	00109660
02394822	_hypernym	01862557
08230679	_hypernym	08227214
01600909	_hypernym	01507175
12915400	_hypernym	11566230
12536665	_hypernym	11585340
01809064	_hypernym	00725274
01538161	_hypernym	01534147
07849336	_hypernym	07555863
08154960	_hypernym	08153437
01677387	_hypernym	01675963
00766234	_hypernym	00745005
05271814	_hypernym	05269901
14888310	_hypernym	14731135
01823279	_hypernym	01507175
14526182	_hypernym	14524849
11924014	_hypernym	11672400
07714078	_hypernym	07713895
11771383	_hypernym	11567411
00194645	_hypernym	00191142
02694933	_hypernym	00918872
00879540	_hypernym	02401523
03763403	_hypernym	03763133
04143712	_hypernym	03265874
12366313	_hypernym	13123431
01331237	_hypernym	01329239
12118414	_hypernym	12135898
05958427	_hypernym	05943300
02585489	_hypernym	01803003
10141811	_hypernym	10162991
03353281	_hypernym	03405725
08645212	_hypernym	08644722
12860254	_hypernym	11579418
00879764	_hypernym	00753428
01726879	_hypernym	01726172
10383689	_hypernym	10631941
03974671	_hypernym	04548771
05747582	_hypernym	05733583
01465994	_hypernym	08102555
02110552	_hypernym	02110220
11860801	_hypernym	11573660
06954183	_hypernym	06953731
11920867	_hypernym	11579418
04259771	_hypernym	03733925
14245405	_hypernym	14246359
08334087	_hypernym	08329453
01527617	_hypernym	01525720
04478889	_hypernym	03214253
03249342	_hypernym	04202417
02368563	_hypernym	01862557
12501745	_hypernym	11566682
05341920	_hypernym	05333777
00066397	_hypernym	00074624
13795489	_hypernym	13791389
10524223	_hypernym	10099375
10707804	_hypernym	09977660
12290748	_hypernym	11669921
02975212	_hypernym	03094503
04170037	_hypernym	04576211
01684337	_hypernym	01659248
00677808	_hypernym	00671351
02116777	_hypernym	02108026
01985128	_hypernym	01976146
10728624	_hypernym	10307234
02817650	_hypernym	03563967
15151255	_hypernym	15144371
03220692	_hypernym	04295881
00757856	_hypernym	00757544
00916274	_hypernym	00941990
00959376	_hypernym	01170962
00160688	_hypernym	00160532
04220344	_hypernym	03763133
01692143	_hypernym	01657723
12356395	_hypernym	12205694
01988755	_hypernym	01575675
11643506	_hypernym	15098161
06472025	_hypernym	06470073
10144838	_hypernym	10787470
11821777	_hypernym	11573660
13292787	_hypernym	13290676
00229260	_hypernym	00209943
09796809	_hypernym	00007846
00602805	_hypernym	00599992
02590072	_hypernym	01158872
06335162	_hypernym	07013549
01388653	_hypernym	01387786
06156968	_hypernym	06153846
01479643	_hypernym	08103777
05830059	_hypernym	05829480
02422249	_hypernym	01864707
02621419	_hypernym	01432517
01772960	_hypernym	01759326
06575932	_hypernym	06568978
04559275	_hypernym	04564698
03355468	_hypernym	03343354
07301336	_hypernym	07314427
11768816	_hypernym	13112664
02690708	_hypernym	02655135
04169707	_hypernym	03699975
07409121	_hypernym	07308563
00105164	_hypernym	00104539
10470460	_hypernym	10752093
00841125	_hypernym	00831651
01282142	_hypernym	01282545
04667406	_hypernym	04616059
01920735	_hypernym	01918010
07338552	_hypernym	07339329
04376400	_hypernym	03614532
03009269	_hypernym	03538634
04070727	_hypernym	04580493
10200047	_hypernym	09917593
01176540	_hypernym	01170962
12972629	_hypernym	08103777
00819024	_hypernym	00817680
04781349	_hypernym	04780958
13615557	_hypernym	13615036
02465929	_hypernym	05299178
01535310	_hypernym	01507175
02493030	_hypernym	01845229
02029571	_hypernym	01507175
00913705	_hypernym	00923444
03234164	_hypernym	04508489
10780632	_hypernym	10787470
07431683	_hypernym	07430211
00695475	_hypernym	00695226
14560612	_hypernym	14560360
15184008	_hypernym	15184755
01693472	_hypernym	01656813
03420935	_hypernym	03575691
03536348	_hypernym	04362025
03565402	_hypernym	03129123
06682794	_hypernym	06681551
02388403	_hypernym	00474017
06540863	_hypernym	06539502
08364959	_hypernym	08366753
09720033	_hypernym	09686536
03992703	_hypernym	02997607
15184755	_hypernym	15183802
11705052	_hypernym	13162297
01534147	_hypernym	00126264
08268321	_hypernym	07999699
02909870	_hypernym	04531098
03265874	_hypernym	04076846
01449796	_hypernym	00240810
05421997	_hypernym	05418717
02010698	_hypernym	02009433
01664244	_hypernym	01657723
10245863	_hypernym	09805475
03688943	_hypernym	04341686
06278830	_hypernym	06278662
12715914	_hypernym	13104059
12723610	_hypernym	13118707
11415842	_hypernym	11410625
01463340	_hypernym	01462928
05699770	_hypernym	05698247
04850117	_hypernym	04847733
00334509	_hypernym	00331950
06284225	_hypernym	13809207
09433952	_hypernym	09190918
04878646	_hypernym	04878101
07723330	_hypernym	07709333
09533048	_hypernym	09505418
12583529	_hypernym	11556857
07897200	_hypernym	07892813
01175316	_hypernym	01173038
07842753	_hypernym	07557434
02896442	_hypernym	04489008
01748560	_hypernym	01657723
10384610	_hypernym	10004282
01083645	_hypernym	01083077
04958634	_hypernym	04950126
10177150	_hypernym	10557854
09552681	_hypernym	09505418
00841628	_hypernym	00838367
11739978	_hypernym	13104059
05748285	_hypernym	05748054
13615235	_hypernym	13614764
00119297	_hypernym	00118733
02739254	_hypernym	00339934
05233420	_hypernym	05230603
10338231	_hypernym	09682291
13807403	_hypernym	13805734
01433809	_hypernym	01433294
12257343	_hypernym	11575425
04747899	_hypernym	04742535
01970866	_hypernym	01342529
01417553	_hypernym	01388130
02425462	_hypernym	01650610
01081001	_hypernym	01079480
00730499	_hypernym	00650353
11788926	_hypernym	11556857
09639719	_hypernym	09638875
00759269	_hypernym	00759501
02476219	_hypernym	02471762
00289388	_hypernym	00286497
00820352	_hypernym	01011031
02181863	_hypernym	01759182
05104548	_hypernym	05103946
00884011	_hypernym	01010118
09646608	_hypernym	09645091
02705680	_hypernym	02620587
03875218	_hypernym	14984973
11972141	_hypernym	11579418
04716864	_hypernym	04715487
00628539	_hypernym	00624738
13988663	_hypernym	13985818
03633091	_hypernym	04531098
14050143	_hypernym	14049711
12898226	_hypernym	11579418
02468617	_hypernym	05235879
03007591	_hypernym	04004475
10024362	_hypernym	00007846
01372709	_hypernym	01355326
01415807	_hypernym	01400044
08341551	_hypernym	08337324
02752567	_hypernym	02604760
05389939	_hypernym	05289057
14560253	_hypernym	14548343
05651068	_hypernym	00023271
05261404	_hypernym	05254795
10296176	_hypernym	09943239
06758225	_hypernym	06756407
02675701	_hypernym	01742886
08135770	_hypernym	08337324
14892138	_hypernym	14706749
03637027	_hypernym	03546766
00290302	_hypernym	00153263
06598445	_hypernym	05808794
00086320	_hypernym	00081072
08675145	_hypernym	08595720
00717358	_hypernym	02367363
13311368	_hypernym	13310230
11608885	_hypernym	15098161
10257221	_hypernym	09608709
00870312	_hypernym	00869583
04850996	_hypernym	04850589
07531536	_hypernym	07531255
01419160	_hypernym	01418667
11880218	_hypernym	11575425
12701901	_hypernym	11585340
00996485	_hypernym	00993014
